project;commitHash;changedfiled
large-refactorings/dubbo;26863c3be3511717fbf20c47c03084e5ed081eb4;1
large-refactorings/dubbo;20264b8a1a74fcffed87b33d7d7e486163c169a9;1
large-refactorings/dubbo;fc23a1deefd1dba3ad2c22834f2adbbdcff8e360;2
large-refactorings/dubbo;e01438dfe7c0fd564b3303bb95adf8d44f050a16;3
large-refactorings/dubbo;fd8d0eccd4b44bd33293681d7b354a8b0c093e86;1
large-refactorings/dubbo;c9b576fbefb087636c7c786a255eec9415d45260;1
large-refactorings/dubbo;d367af90496db43658c46f06c525b3eeeaf39bac;2
large-refactorings/dubbo;2d2abd2a2278c0cdc8883b1510ec5a568fb55ec5;7
large-refactorings/dubbo;56ab477359545def4c020d48baccc5681cec2b6b;1
large-refactorings/dubbo;59929f116a228fa3b2715fca24d2456f8d698d8b;1
large-refactorings/dubbo;eab6d0f16e2169437d1381d2a7de02f614a8dd04;2
large-refactorings/dubbo;e248871b43569dbe9ef7c64f2bf7f2787300ba72;1
large-refactorings/dubbo;0d6a17434d4eb96b0672ea12eddaca8d157b0ef1;2
large-refactorings/dubbo;fc26ce36a09f7b7fa8d231a99f28e68fd0eda996;1
large-refactorings/dubbo;e9dcfdb70d0628b3ecbfedc6eb8e48c3d40e27d4;2
large-refactorings/dubbo;0d2c61fd99a4858be9489993831e4995a0f4d44b;1
large-refactorings/dubbo;3ec0462860b94a0307a0d5c5e6c156780b199a40;1
large-refactorings/dubbo;81bc26e136e13e351f4711bf880d1704d11f6d77;1
large-refactorings/dubbo;6f9ee42ee9b56b5e5d8e0eb4369efd693af17707;1
large-refactorings/dubbo;072599931ef54f61a5c2508ccc83fa83e175ab4f;1
large-refactorings/dubbo;4704edde7afce541ebb31bcf2829878c6b490229;1
large-refactorings/dubbo;2ffc109a49a208e2785813f07384f74476dcd802;1
large-refactorings/dubbo;eacd93ed35a3302405145a3bd5c0508499dde99d;1
large-refactorings/dubbo;16a97179a86ab8d5911011e404f86fd1bae63fc6;2
large-refactorings/dubbo;5176937b6038174cb2f9ddeffde3d06527fb4ff6;1
large-refactorings/dubbo;2c735063a4ce5e463f14deda66ca14511b4ad27a;7
large-refactorings/dubbo;a98af98c0f0170d2180b77c3ef6a4beaf9a0ec0d;2
large-refactorings/dubbo;9f9a1130155b051553905ad1667a16159326a1fe;3
large-refactorings/dubbo;07dfbf1c3c54e7e62174476175992e8bb24cc782;4
large-refactorings/dubbo;1c39a5704199fb122896bd8bf6df0892ba5c0355;1
large-refactorings/dubbo;ea7b42bdf0d40f2b458c6601d8080fcd1d37fb62;1
large-refactorings/dubbo;90b8e638b7e300b600f8bf7daa39ec861a4a5669;2
large-refactorings/dubbo;0980d175ed9c9db5ee6cf54a1f48baaca5352955;6
large-refactorings/dubbo;c1222ed38c8bc1ba6499f96afbc73c01d525f0be;36
large-refactorings/dubbo;dd1dd54a52caf09aebd8f6acbd1bf2d7ba200a79;1
large-refactorings/dubbo;d2a9b3a291ac0830fde034d57f4c711fb4c4ed2a;1
large-refactorings/dubbo;fe32d3fa7d1fefcf548961618926f958e4aa2110;3
large-refactorings/dubbo;49fbd32cd858759febfc166c20a2883a7d1b2df8;1
large-refactorings/dubbo;70cad53ff7a956b59bdfc44f2a80aa7979ee9c6f;7
large-refactorings/dubbo;882033aee14aa824fcd5e890d5a47839b1aa8b19;12
large-refactorings/dubbo;38929d883aaad682aa01d3b84eb51e9b7ff9529e;11
large-refactorings/dubbo;cd58a5ecdfa094f240b4f23159b62ce6e2676c30;226
large-refactorings/dubbo;ae879965bb5bc35d799f2bdaefbcf4fd530c4ac4;1
large-refactorings/dubbo;6bdf4a4c65190f517d7401de86d50546a94d89b1;2
large-refactorings/dubbo;fcd410bbc180d40ea88e523af10ac3df04ff6e51;2
large-refactorings/dubbo;0ae5f8c691915e2428f9871c09b596c30a574892;1
large-refactorings/dubbo;a0592f3d0ed8d2e7c8385c6f72c9612c1a2d6c0c;1
large-refactorings/dubbo;2c0b317ac00720057a1263790714618a9c0739a1;1
large-refactorings/dubbo;c2ca0073e762cc8d0a7be6bcc3a6b57ee86d720a;1
large-refactorings/dubbo;ea7188ee7b5d51ca71b30e66efc19d4616e79bff;1
large-refactorings/dubbo;5ec409eb8aaabb99dfbb15f0f7279c8b373eafdc;3
large-refactorings/dubbo;bfd67dbd29db4c09443c5fa74619ad7d169ae5bc;2
large-refactorings/dubbo;13f9c4f8dec1415a52e4e3c3dac9437d1ac5bf3f;1
large-refactorings/dubbo;b4fb39a8df7780398b93536bc48d19ab1b8f10f2;1
large-refactorings/dubbo;bc9636b04f208041901ca1f2f0a4491802c1a2ed;4
large-refactorings/dubbo;29fd9b4079a7df76be2dab3919c7f7c7f8467945;26
large-refactorings/dubbo;48c52fa185949bb24d0eeefc04f6a7f79f901014;1
large-refactorings/dubbo;db5a728b815396f896196c8b3d732d096a937fe7;1
large-refactorings/dubbo;cc94a115402866126bc217239e0f4ebd28349a77;15
large-refactorings/dubbo;f1ebce18287f846db49d242436d3e0518e1726d5;19
large-refactorings/dubbo;9cee44a6a2c6fa6f3675291cc0118bef20b64ae6;15
large-refactorings/dubbo;574fc6dafeae3aadcce0feaaed4c3fe8b9feacb1;1
large-refactorings/dubbo;2f2f55c80032ad5cef4127e50e5c8bfa069a54d1;1
large-refactorings/dubbo;22e6c6f8c7582b7e33b0454548874a6eb60f0652;4
large-refactorings/dubbo;7a7c43f82a01a3ef9fbbf4841566b826fb1bf615;15
large-refactorings/dubbo;c396285ae21d55df1ba5afa411834de0e867b76f;4
large-refactorings/dubbo;31391475dc46eb97329c410c886bd28f73f3fd7f;1
large-refactorings/dubbo;64ce74fd8002befcba834420670dbd1e680f882f;2
large-refactorings/dubbo;ce46424c3bf21b1b59c8e08753cd9da7a49f1754;4
large-refactorings/dubbo;bc0de89a65c02d4f8cce13663528cac089f2cda5;4
large-refactorings/dubbo;365dbe07a013d85359beabdd68e0093502cb4b91;16
large-refactorings/dubbo;a5e418effe70d678387cd1458f15237edf5de640;3
large-refactorings/dubbo;b6bc919d692f8cd4f20b38a0fe8311623bbc17ac;5
large-refactorings/dubbo;389bfa12fd73f73c6b0d178595d581865fc166ac;29
large-refactorings/dubbo;d8adcc0aa28a4299d98d5f7ac86aa3c7a20c4395;29
large-refactorings/dubbo;a956bd9b088c886990e7cc8081d15657abf69ce5;3
large-refactorings/dubbo;ed0d52b04a2b34c2bbcbfc4c17d798fb3520d562;4
large-refactorings/dubbo;5001d2c6f0eb22b7a560d7c23f65f4b27deface0;1
large-refactorings/dubbo;ee7282d968a61e5459f79a16764a500869b72ed2;1
large-refactorings/dubbo;4eeb430a7eb8a4b1aa7d02bb9c0d81e249d22738;1
large-refactorings/dubbo;ef0bafccb850181672e210692f0d57e92b335d32;1
large-refactorings/dubbo;3fafaa0ab2905fa432e750807123a21b53f433ed;1
large-refactorings/dubbo;da295eecdfb99243177a8cc005e067136683efc3;2
large-refactorings/dubbo;d0fd231b1fc5cac45af329991a07af2afef9f182;2
large-refactorings/dubbo;37a0cffffbb8fa936889c8ef20d44f7397b7184d;3
large-refactorings/dubbo;6cec66721bee68ffbe4c4f8b35bc04c639bb9d78;4
large-refactorings/dubbo;9768d9a929a21effaf8758d9dc6cfe2544db71b3;4
large-refactorings/dubbo;01e36e9605974c72e167027d5fbcc350455f8cd3;1
large-refactorings/dubbo;dfc986e263c3d6e82e8147a0a3135bce8a4c1a1e;1
large-refactorings/dubbo;d681ba516031b7e489de62161de826eb6067e7c0;1
large-refactorings/dubbo;103e0264b4e246cc74f05a99f8d293e970798694;1
large-refactorings/dubbo;3f8c07b24144213d0a87e9e3704a4220e782ee4f;1
large-refactorings/dubbo;69c74fc906237ebd60ec618564e1d5da75c5631b;1
large-refactorings/dubbo;6c349c0f4a90d620b770088bdee83d3f5546fa2b;3
large-refactorings/dubbo;93b3c144ab723747b8c0260eae6488476196d4cc;1
large-refactorings/dubbo;772041393006e07e1e6eaea0261b88facb90a716;1
large-refactorings/dubbo;23cfa7416e6a0aaf944dbb55a72896eb7a09d60f;4
large-refactorings/dubbo;7665232b89f580e464f5223095417d4fc209e878;1
large-refactorings/dubbo;0c299eb08434cf63181de53f60accb5a7aa7616f;1
large-refactorings/dubbo;1aa7005e7952a6b1837e97b08ba5ea5e04ecaa35;1
large-refactorings/dubbo;a43a25d9b12c5f62c0c2ad09051f7d33902c5de3;1
large-refactorings/dubbo;0a03b70af47fcd1264ee5539565706e9118f4cc1;4
large-refactorings/dubbo;7f03504928a7efc95e447b46bfc2a2f27217dd01;1
large-refactorings/dubbo;3b4724a973ce88c8cbea481f17a3205d37763b8f;29
large-refactorings/dubbo;92fcac9e557a950821ea420f48f00956de2a4e45;29
large-refactorings/dubbo;7ca27167e77bfddbc45ca97dee63698c9dfd9c44;3
large-refactorings/dubbo;fd8b82272538ee5849754e1f94880596f6ed7c82;1
large-refactorings/dubbo;e2f06e3442e4cae957e2f2c5202a31580f8eea25;1
large-refactorings/dubbo;8110e68c476b3b089dc39698257b2f47568ff4a0;2
large-refactorings/dubbo;9219ca104af42a40e321a9d3942fdf45fa0d640b;10
large-refactorings/dubbo;3410178ecb05bc2fd6c3677e95e92268ad848252;2
large-refactorings/dubbo;e3e6df8f2be25dee60b756110cf26cf85dca465b;2
large-refactorings/dubbo;e39797355d16d5381e50de891db1c0baeeb6d43e;1
large-refactorings/dubbo;c690feb908cba1682e92ccbafda93bc0bb3a9ac9;3
large-refactorings/dubbo;8278bca2a325f6b70cfa141abec3f588eca252a6;29
large-refactorings/dubbo;60f668b7ac73eaf3468b5447cc77aae23f143f5c;1
large-refactorings/dubbo;2baf9e0223b4a7157a3a4c39bea54bc8b524cea2;1
large-refactorings/dubbo;2cbd59c2471a03e1676d427c64bd3b57455663b4;7
large-refactorings/dubbo;01e2417d1a8d032fb1f93a004cf5f8fe5dc85bcf;1
large-refactorings/dubbo;8cbc7d16b9afb405f3e02688318b4011d3562fc5;1
large-refactorings/dubbo;58d3144c2ef67fd2530013b0f711e563d155f9aa;1
large-refactorings/dubbo;6604e13d749f8df4e6d6779dff734e88e2beb49b;13
large-refactorings/dubbo;5c9590e0f71b7a57de6a6355aff4e1d6ed23a22c;1
large-refactorings/dubbo;a62cbb549bc7c744f5de624572f4a6ec10564407;1
large-refactorings/dubbo;418ce4cb0f015cd5399446641acd317afde182c1;2
large-refactorings/dubbo;8ce1c8c05f98dcdbac9056eb0bf17a9f46b7482e;29
large-refactorings/dubbo;b744db9c545dd7c61d05e0f60e11fb04af19a2f0;4
large-refactorings/dubbo;a4dc8461167cbdde8a1fb5f5c825db4e375e5217;1
large-refactorings/dubbo;5fa675e04ab14fbcf89d2fb21ac0443e39ab732b;29
large-refactorings/dubbo;2d52d7a721b866cef2a0a2d60cc5f9503a599c41;1
large-refactorings/dubbo;d4906566a5084e21a42739e844fe3f9b1cf3c35b;4
large-refactorings/dubbo;629b1308e3dd11066f2eb3c891f95a1ac0163a92;1
large-refactorings/dubbo;b62047112620d2fef2817ac004d09398f830cc01;1
large-refactorings/dubbo;dd1bac2ce83642b0cbf05211f3af47d31bfc548c;1
large-refactorings/dubbo;47bc3400fb634739f2659cbc089b50c39dcbd1b4;1
large-refactorings/dubbo;0e2cabd0e1f7870487d9fd7c4863fa8650f77f40;1
large-refactorings/dubbo;bc1b5a83554a5f3e21a7fc35f449af68d244db2e;2
large-refactorings/dubbo;7808be280a8496e489e513106612bd9248a4dee5;2
large-refactorings/dubbo;4e6bd54d3a4c843fae6bac12832e8be377b593f6;1
large-refactorings/dubbo;863d571072d7bc497a1f676156de7604fd9f0f4a;1
large-refactorings/dubbo;ffb53a2b5b08c6593c24034b539d10faa87f6262;1
large-refactorings/dubbo;97df0365be66e8deece97d74aa42f1196ce43381;4
large-refactorings/dubbo;69806095d7181e4b4b5c30530252688e74976a7b;3
large-refactorings/dubbo;5fdd7acbacbf5d5aa2703b9ee57ae000748646cf;31
large-refactorings/dubbo;267231c5fb33089d485dba8da10d151e6105337d;1
large-refactorings/dubbo;1269229fc408c41e9dbabd6b42f352ca0ba95c81;15
large-refactorings/dubbo;dec72c341102fe8f5bea731aaa0bc3f2a374c56a;2
large-refactorings/dubbo;f843dc6014eb4799cbb1b7b34b0ee09dd4f014d6;1
large-refactorings/dubbo;6293272d5677cb6f0babd7619ba1e4bc82496136;1
large-refactorings/dubbo;1994f85decad15e60acf32b516a55ef8f21a1f82;1
large-refactorings/dubbo;17e7bfe68310064c96cb8b972c37a5b1c29bbc9a;2
large-refactorings/dubbo;ff5c47f777f397d5f1004b0a3e9840c43a9af0f2;3
large-refactorings/dubbo;e462f973681d6d6c4cd904c342c9082aa344b3f3;7
large-refactorings/dubbo;e67a7934f91aece383701fe1b1eac0775540bc92;0
large-refactorings/dubbo;5ccb2a0821a26c0ff01561aa56aec74a39e6a666;3
large-refactorings/dubbo;79ad0bfcbb7840d656db04a9f6db84c9ac37312c;1
large-refactorings/dubbo;aa77655a61411440982affdf4ef03f07d526416e;1
large-refactorings/dubbo;fbf94638b4a2bb83c731200d5f36666a41ddffc5;2
large-refactorings/dubbo;fcd09229a4673e94b2eb937520963e178da9b6fe;1
large-refactorings/dubbo;91f415b3db7ed0ad63ac2c6670afa6250cdaf16d;1
large-refactorings/dubbo;ee9a23aa9e5b66cd48f94ba96330777d61308310;1
large-refactorings/dubbo;861c6e349d08fbbb669a254d0c0bc1127aa49f97;1
large-refactorings/dubbo;25ac4986b1600caacb1f90dd6ed24da2a8566887;1
large-refactorings/dubbo;e1f8b4cdef14cbd754a412862807ea3e85719c79;1
large-refactorings/dubbo;01ed30bb9398de7d4b2c4a8bd8c4a2bd6ace7bd0;86
large-refactorings/dubbo;dd117f7536d86726fe552801f71d4c846813dd35;1
large-refactorings/dubbo;63974ff510c76ca5827bc41aef8b70ac642fbc9f;1
large-refactorings/dubbo;3af20ee853d587d28a57da6c75e130c746e05a15;1
large-refactorings/dubbo;c113ccf29e37b512f6270987e1b0b10211c1cf12;2
large-refactorings/dubbo;87848039f508d0694482e61fa93411d51c07ee51;29
large-refactorings/dubbo;6f32ec021e7ba7b1e9e752b91864292c51d800d7;1
large-refactorings/dubbo;1eb0acb090736dd00a3e1f2f0d0e31bc929d6a93;4
large-refactorings/dubbo;e70a522d890556219baf5069f240fc4a6b63a3f6;4
large-refactorings/dubbo;8b1156773dc2b12c6214b484391a29f69e333501;3
large-refactorings/dubbo;4d4428ced8dc92b30be68fdaaca66df35940ab3e;8
large-refactorings/dubbo;3ad644d93f166b546a1c686c0546afa974637076;1
large-refactorings/dubbo;74426c24b3ed6059a9e7d1794d224d317355a90a;1
large-refactorings/dubbo;2843561397c01b4b7a92b102710d0d1ebc822b0c;1
large-refactorings/dubbo;c3cab38a1609a4c535daf90bdb1e147d3682b3dc;6
large-refactorings/dubbo;803e55d587d18ea32e2c84f99d9c95350a62e6aa;3
large-refactorings/dubbo;c17415b476f5dab1254ea464babeae34a949da65;1
large-refactorings/dubbo;a2f670f6a83bdaddec7e0642850cd2c5f41da2a7;3
large-refactorings/dubbo;0f097cd7b5472e655c6899f47105d133597f9cbd;6
large-refactorings/dubbo;9fed34553203e164877e08dab8ec9b1fca7eb4bc;3
large-refactorings/dubbo;f39fc8aaab1f5e83419587ddc0a8171f16985911;1
large-refactorings/dubbo;b8f723b53cf8a15513afc6b95f253805acc8839a;1
large-refactorings/dubbo;d00df553c194c1b85a5a939284d06d48c681f8e5;1
large-refactorings/dubbo;ab85a75025076f4ca3c02a06138bbe97ef3e23fe;2
large-refactorings/dubbo;6b020d7b4af9fd2098e4e8db92a4461edbb596ed;2
large-refactorings/dubbo;559bb35a8465f78ce96672aa6b4a6592f8c542f7;1
large-refactorings/dubbo;6cd177b89660560d05bd08f33ffaec96fd9ffa4d;1
large-refactorings/dubbo;3b61a7c812bfe8d712e5b0b14b37dda90a7595d0;4
large-refactorings/dubbo;880acbcb95a5b79a5cdda94ea48274d244100d92;4
large-refactorings/dubbo;dc6c14585948dda8ccbee8cf59bff6e1dc44be76;1
large-refactorings/dubbo;104a52c7b1e64084878c2083902c2fffc3d1cbfa;1
large-refactorings/dubbo;a820cae7301fdcdd8dde5eb2e1caf7a8d7dedb19;25
large-refactorings/dubbo;ffaa5479b8e1557eca537706c2fe80601169e8fe;1
large-refactorings/dubbo;34d87af5b6cd2c70805a8803b2f1df3301808cc3;28
large-refactorings/dubbo;322af96bc86fde06f0beb57872385f7ecdb48792;1
large-refactorings/dubbo;9e1ba39cca25a2f9e1b72e2351d0e0142be5d6f1;1
large-refactorings/dubbo;d2cadb857088df355cdd786cf0ca9003f429a60a;1
large-refactorings/dubbo;27a7957fd161880f1eb17cc3efa2511eb4c6cbde;8
large-refactorings/dubbo;3ddaa80bb4947a9f9f41ca033e0e75a5073903b6;3
large-refactorings/dubbo;5ae357b8509c039d98f4e6ad248fe2bd317c740b;1
large-refactorings/dubbo;c7d0b148558b19f83580c8c0f74ce59ec06ce2db;3
large-refactorings/dubbo;cacf41f8b13c262b4fbcde1440757b4cd5d672d1;1
large-refactorings/dubbo;f56bfe6f62978a7890a60a2bc8a286ebfc142da9;1
large-refactorings/dubbo;a0caf1a423bd86b0dacc02b87e7fccb5c60c9335;2
large-refactorings/dubbo;eb41a3999867ae73bf9e89c808c65683d7664061;1
large-refactorings/dubbo;b220dee85c2ea38c365ec57e27ec2980b7f0085b;1
large-refactorings/dubbo;c0ec8d8a56fa70c8e520a06f641859ea961bbade;3
large-refactorings/dubbo;db7c2996e4ba9a61c91e6e6e8d23192b90171c4d;2
large-refactorings/dubbo;462a3f250d300766e048fb69a11faba1d6588593;1
large-refactorings/dubbo;5e81cd4f00ed47dc06052d49c7c3eceddace807b;5
large-refactorings/dubbo;6a3566b1d34bbcfc3b7276cedd532ca00292f256;1
large-refactorings/dubbo;5cb17d45ed1c12ea7310c2e50aa28c4617f451e9;1
large-refactorings/dubbo;3746cfcc0006178af75667f52220e5dd6421d4f5;1
large-refactorings/dubbo;72021c6597e357a012b379f3b630a670a71d3a14;1
large-refactorings/dubbo;a78249964663514337f2278ea13865a6a3c398fc;1
large-refactorings/dubbo;e82cb184b2cbedbe9cd6f2a49eff1367124c1290;1
large-refactorings/dubbo;8afb8b6826fc5c631fc1470292623beb61acff35;1
large-refactorings/dubbo;cc9ba4087f895758dce81fae56b6908797a90942;1
large-refactorings/dubbo;1d9f165cd1812d01a40b9abab3659c2095267792;1
large-refactorings/dubbo;116bd37b19d44c873d517d6644fe5d238a6ab896;1
large-refactorings/dubbo;88bc3cec64734bf67daae524b01cca0ea441d11a;10
large-refactorings/dubbo;a0b6e0878dbb36146e6393fbd1b3647cad2270e7;1
large-refactorings/dubbo;9d549042c6453f719ef0969b45168666fd3b38cb;1
large-refactorings/dubbo;253248c903f10898f2bc16994def7a38728e5b8f;1
large-refactorings/dubbo;61196f1a951e0d8aeacd224e9c5878b19bcae57c;1
large-refactorings/dubbo;9cad0201d6400e05fe4a1c114f8b6ac465d655de;2
large-refactorings/dubbo;be5992a28591a6b9aeb341e448743a561c4049f6;2
large-refactorings/dubbo;5cd3f3751f30227dd6fed24bd8ca56b2326ac1fa;2
large-refactorings/dubbo;820cc8cf7d76bfcd2605395ca0c7a9eafcf3406f;1
large-refactorings/dubbo;5b90adfd92474ef7c91b57801aba6fdea77977c6;1
large-refactorings/dubbo;5a2cd380eb982d07916371f29bf1049a36cc743a;2
large-refactorings/dubbo;f085bafa0f4ee97cd69b18cecb104c93b07bacf1;2
large-refactorings/dubbo;585070b531e6c72e487fa51bfaf783e8178d5323;5
large-refactorings/dubbo;fa5b5a4b7f0e9daa88d9b78995295c00316d4f2b;7
large-refactorings/dubbo;f067853749981a2615d5651a2b6b6be90b7def85;27
large-refactorings/dubbo;98efbb39d36ee7cb584d066c13db3f123510f834;1
large-refactorings/dubbo;6d64181e638b2b116eecd95fbb5635d46bbaa3d8;27
large-refactorings/dubbo;a02d848448324e9d9c0b8dcd095576339b52e476;2
large-refactorings/dubbo;c5e2829b785905fdcf52475bbfb1048c39aba3bb;27
large-refactorings/dubbo;30f6168d92baf2158dbc07481e13d0c06ab14320;1
large-refactorings/dubbo;d20e74739d55a700146d2513baab5f4b5a531b2f;2
large-refactorings/dubbo;8449b77a7884892ac66c55fd4906ad1346263d53;1
large-refactorings/dubbo;d656698a3344eb66d176c61f98d5f3946bbeec26;1
large-refactorings/dubbo;57b214c5473861d83b0d024e93a58270367de682;1
large-refactorings/dubbo;abd77c179b4e466b8edca7a9b935560ee222d23a;1
large-refactorings/dubbo;a81e4f412a6cbdd70fdab9509b00bc36964ab10e;1
large-refactorings/dubbo;b69cb21fccba411bba6878556076c184b7ac8e30;1
large-refactorings/dubbo;9c1879b27e70b075d8acfc5cf4e04fab34dbe768;1
large-refactorings/dubbo;0951715746cf460fcb55648e5bfe86abade6ba6c;1
large-refactorings/dubbo;e5e43ac20c7569e8415670018a8ab1bc808e8286;27
large-refactorings/dubbo;b3305e30228263f9af0880db4cb1efe35c45ae45;1
large-refactorings/dubbo;685b948e9689257724c479ec043964d5fb2e8b0c;7
large-refactorings/dubbo;01e99b50efcb790d97516934c7acdb1b6246b223;1
large-refactorings/dubbo;ecb2d717518a1a7189a858ece2a3681f085e9deb;1
large-refactorings/dubbo;3c2de50b830168dc634f8e7748228f12cb83d950;2
large-refactorings/dubbo;bf4c9d1aa6de418fcca674a6bec828e2f8cdec33;1
large-refactorings/dubbo;29db695f6429c6db747c9dbeeadf321b961b675a;3
large-refactorings/dubbo;1735903bacd10c9f50f2d4ffe1ae5df62b19b16c;3
large-refactorings/dubbo;8aeba8da3508edae906adce218f2057ba285005a;1
large-refactorings/dubbo;2bcf56d6c64bed36d4c41fc35e5e1e318678a585;1
large-refactorings/dubbo;06c145a87f3ff1dcec351b3ff09c52877e1fade8;1
large-refactorings/dubbo;aef4dbd72d0bef8904280d1600b8a90209f2c0c6;2
large-refactorings/dubbo;ef992d2d7a148dcd1efaf8e6405896fbb17dde1d;4
large-refactorings/dubbo;ef4a3e2d526167cb9e64c78e7663934af93d2b90;4
large-refactorings/dubbo;3ecbd6e3845d63437602a106e9bd01e3b364f120;1
large-refactorings/dubbo;a9f24c08e1cb995c13cf4e0eb3a5438afffa2eeb;3
large-refactorings/dubbo;13aa76431b1eef2a237a8d2207e69d88d8eb6808;3
large-refactorings/dubbo;bc6c49085e1687a8b06a05a1447dec29050bb75b;1
large-refactorings/dubbo;c379e62699c2f663e7466aacc97c2643c444e3a2;3
large-refactorings/dubbo;10472161f2904832ee7c33a90672dd2e6481b47a;1
large-refactorings/dubbo;26991c76532d9058a9e0bda9a2837d429906c17d;8
large-refactorings/dubbo;f25697d581f1fa1985c53c82f6557a78e5572345;3
large-refactorings/dubbo;7a9ec588afa97a4167dead178106562f21855a22;1
large-refactorings/dubbo;ca6acd66546544be5b792919b819c8a5c5c7d321;1
large-refactorings/dubbo;ba7871fe8d46112646c2a96b0217c8429504cdfe;2
large-refactorings/dubbo;46f08e6ac7442f952ea2c6b5640d2df5f5e9024a;1
large-refactorings/dubbo;43c34e47d4c37e3ff737b5e7cc44c24bfb836376;13
large-refactorings/dubbo;a1fec6eb9e96ee3679542f013407ada2b21f7266;1
large-refactorings/dubbo;b5a6735c95885d578d1a650cff26bd84683a1eb5;2
large-refactorings/dubbo;5b5f9ceaccb2cc8a505e59d4ee379b7c04d6db7e;1
large-refactorings/dubbo;ff41faec9eced77668a48d8da88041565dc1e878;17
large-refactorings/dubbo;95551710e637461da98f6a03cffa23bf90e6db68;1
large-refactorings/dubbo;03fc3346f0b3e4f5881fd0b97190e2cf3e3db6a7;1
large-refactorings/dubbo;905e2c5c34af135bf0dc8c2a5749062c3b3741cb;7
large-refactorings/dubbo;da59f10339b14df93c64734662a208bbffd4dbcc;1
large-refactorings/dubbo;47ce01caecb82d420aa496641acce7a1b0a928c4;2
large-refactorings/dubbo;1b9ce656e1b6c38efa337fac505a086a4bda70a3;1
large-refactorings/dubbo;e9ccc85f429f9bf6d428d4199deb2dc46fdbb374;5
large-refactorings/dubbo;5c2ddc1cd0e8f3b0ec3565fb6c69d3e7dd461596;2
large-refactorings/dubbo;8933f3718f90d4e07e2f193fc03f855c1cd31d5d;10
large-refactorings/dubbo;3460af64f7aec7597b24ed197ca7539ee82e6779;4
large-refactorings/dubbo;f1058828b0eca7719d36c30f6bed535682b0e2be;6
large-refactorings/dubbo;a7cde3aa4bddbc774d65b9c3c10b18ca2f050414;1
large-refactorings/dubbo;bd00540cb8c6da7b75d352b366537d55358e6f21;2
large-refactorings/dubbo;73f49e9d4766c8088df12487bd01dc42b7f735ff;1
large-refactorings/dubbo;01c67e355430a813b543425344d6aa9c1af319bf;1
large-refactorings/dubbo;2d3234d831ceb9b6d9e7d72a68f2252ff1b6b482;6
large-refactorings/dubbo;81d8f31752024da2349905364c6152a1755a8070;1
large-refactorings/dubbo;0546605baa6bbef1b4515e96c4cbd55b245ab94b;1
large-refactorings/dubbo;43a53c3d333b942f4800d05f04885833ab143879;1
large-refactorings/dubbo;51c0eb574e154a3c50961ba6e983e5b9f89ac09a;1
large-refactorings/dubbo;0d4ff29885ba44dba248fef7ab65afc7bdbe1315;1
large-refactorings/dubbo;0a8892dd3b8db04517074c4cbb70c22f95796c64;1
large-refactorings/dubbo;f43cdb26733dc67a15ca81bb71ff5bb1fe5c81a8;1
large-refactorings/dubbo;4d352b9ae799486aa2142446985556012b5f635f;3
large-refactorings/dubbo;6a1c14ba77efa0548b62036ef7135191431f4436;7
large-refactorings/dubbo;6728fc12a1c74091be2f34942ff8028a5129449a;4
large-refactorings/dubbo;d7f3c3e8f11f514195aab7dc975ab455bfd4ed56;5
large-refactorings/dubbo;d48931cb10bdec231ebf9bc15d9e817bca23f406;3
large-refactorings/dubbo;d317948f7ede4444ce3b21c1af908d22d546bb60;4
large-refactorings/dubbo;6df57a716b1c55cd848552658dbd595b3e1dd385;1
large-refactorings/dubbo;024a125879d9a4c21f004d3bb58f2be08f1c0780;4
large-refactorings/dubbo;4e124d92f81b9ff0d9058c914cfbc8c200a87066;2
large-refactorings/dubbo;a627e44db01b218fa0ba80a97f6391fbb9cdaf4a;2
large-refactorings/dubbo;c603f11848c0296351117428397b2331b25d26b6;1
large-refactorings/dubbo;451ad63fba3ddde6f72e4b7ebb3dc31bd9d970f1;6
large-refactorings/dubbo;f89a36d253012fb0ceb8cb677d7d345a0293ec01;1
large-refactorings/dubbo;087d9be535e6f9e73d6d9b6e677e2e8b694135fc;2
large-refactorings/dubbo;8721a11a0e51108362a56b8588e450d5a45069a2;2
large-refactorings/dubbo;520399fb6563131ebe83b11ca64c7e092d2b0884;1
large-refactorings/dubbo;c4d0173221d56459db0571b19e20eb329b977c49;1
large-refactorings/dubbo;cf9228195454879aef1a174c9bda8bd22d89c495;1
large-refactorings/dubbo;d30d5a5a69cc6cd12d16c43467f768f68f56757c;1
large-refactorings/dubbo;5287735185b67d68d62ea851621767f0eb718806;1
large-refactorings/dubbo;f6a558d5ee32cdc5f129ca21e26ca0ebdd57c046;1
large-refactorings/dubbo;f830c84a84ed8a8c927bfd8b6319998c191dd649;1
large-refactorings/dubbo;4664df02cd8764e846ea7656c420337e67715062;1
large-refactorings/dubbo;a8bb9226655aab2118db1b4c26bb12413427666a;2
large-refactorings/dubbo;b80b166edc6d39ca4acae51396084386ee862a03;1
large-refactorings/dubbo;f15d36217af0baca2735ba47be8958637d91d4c2;3
large-refactorings/dubbo;1381ea2c3036b1242b13cb3b9a4d904d1226a83a;1
large-refactorings/dubbo;9b5e0764f9b3e08defc5e93650af33cda80ec414;7
large-refactorings/dubbo;abf241310bc00f77bae0d78786b7f43409554f71;1
large-refactorings/dubbo;22ae404ff85b7d2260dad0eb7abc1f11ba27bf47;1
